2016-08-26, California, Hawaii, 51, 31, N
2017-09-30, Colorado State, Hawaii, 51, 21, @
2017-09-30, (21) Florida, Vanderbilt, 38, 24, vs
2017-09-30, Florida Atlantic, Middle Tennessee State, 38, 20, vs
2017-09-30, Florida International, Charlotte, 30, 29, vs
2017-09-30, Florida State, Wake Forest, 26, 19, @
2017-09-30, Fresno State, Nevada, 41, 21, vs
2017-09-30, (7) Georgia, Tennessee, 41, 0, @
2017-09-30, Georgia Tech, North Carolina, 33, 7, vs
2017-09-30, Houston, Temple, 20, 13, @
2017-09-30, Kansas State, Baylor, 33, 20, vs
2017-09-30, Kentucky, Eastern Michigan, 24, 20, vs
2017-09-30, Louisiana Tech, South Alabama, 34, 16, vs
2017-09-30, Louisiana-Monroe, Coastal Carolina, 51, 43, vs
2017-09-30, (17) Louisville, Murray State, 55, 10, vs
2017-09-30, Marshall, Cincinnati, 38, 21, @
2017-09-30, Maryland, Minnesota, 31, 24, @
2017-09-30, Michigan State, Iowa, 17, 10, vs
2017-09-30, Navy, Tulsa, 31, 21, @
2017-09-30, Nevada-Las Vegas, San Jose State, 41, 13, vs
2017-09-30, New Mexico, Air Force, 56, 38, vs
2017-09-30, North Carolina State, Syracuse, 33, 25, vs
2017-09-30, North Texas, Southern Mississippi, 43, 28, @
2017-09-30, (22) Notre Dame, Miami (OH), 52, 17, vs
2017-09-30, Ohio, Massachusetts, 58, 50, @
2017-09-30, (11) Ohio State, Rutgers, 56, 0, @
2017-09-30, (15) Oklahoma State, Texas Tech, 41, 34, @
2017-09-30, Oregon, California, 45, 24, vs
2017-09-30, (4) Penn State, Indiana, 45, 14, vs
2017-09-30, Pittsburgh, Rice, 42, 10, vs
2017-09-30, (19) San Diego State, Northern Illinois, 34, 28, vs
2017-09-30, (18) South Florida, East Carolina, 61, 31, @
2017-09-30, Southern Methodist, Connecticut, 49, 28, vs
2017-09-30, Stanford, Arizona State, 34, 24, vs
2017-09-30, Texas A&M, South Carolina, 24, 17, vs
2017-09-30, Troy, (25) Louisiana State, 24, 21, @
2017-09-30, UCLA, Colorado, 27, 23, vs
2017-09-30, (6) Washington, Oregon State, 42, 7, @
2017-09-30, Western Michigan, Ball State, 55, 3, vs
2017-09-30, (10) Wisconsin, Northwestern, 33, 24, vs
2017-09-30, Wyoming, Texas State, 45, 10, vs
2017-10-04, Arkansas State, Georgia Southern, 43, 25, @
2017-10-05, (24) North Carolina State, (17) Louisville, 39, 25, vs
2017-10-06, Boise State, Brigham Young, 24, 7, @
2017-10-06, Memphis, Connecticut, 70, 31, @
2017-10-07, Akron, Ball State, 31, 3, vs
2017-10-07, (1) Alabama, Texas A&M, 27, 19, @
2017-10-07, Alabama-Birmingham, Louisiana Tech, 23, 22, vs
2017-10-07, Appalachian State, New Mexico State, 45, 31, vs
2017-10-07, Arizona, Colorado, 45, 42, @
2017-10-07, Army, Rice, 49, 12, @
2017-10-07, (12) Auburn, Mississippi, 44, 23, vs
2017-10-07, Bowling Green, Miami (OH), 37, 29, @
2017-10-07, (25) Central Florida, Cincinnati, 51, 23, @
2017-10-07, Central Michigan, Ohio, 26, 23, @
2017-10-07, (2) Clemson, Wake Forest, 28, 14, vs
2017-10-07, Colorado State, Utah State, 27, 14, @
2017-10-07, Florida Atlantic, Old Dominion, 58, 28, @
2017-10-07, Fresno State, San Jose State, 27, 10, @
2017-10-07, (5) Georgia, Vanderbilt, 45, 14, @
2017-10-07, Georgia State, Coastal Carolina, 27, 21, @
2017-10-07, Houston, Southern Methodist, 35, 22, vs
2017-10-07, Indiana, Charleston Southern, 27, 0, vs
2017-10-07, Iowa, Illinois, 45, 16, vs
2017-10-07, Iowa State, (3) Oklahoma, 38, 31, @
2017-10-07, Kentucky, Missouri, 40, 34, vs
2017-10-07, Louisiana, Idaho, 21, 16, @
2017-10-07, Louisiana State, (21) Florida, 17, 16, @
2017-10-07, Louisiana-Monroe, Texas State, 45, 27, @
2017-10-07, Marshall, Charlotte, 14, 3, @
2017-10-07, (13) Miami (FL), Florida State, 24, 20, @
2017-10-07, Michigan State, (7) Michigan, 14, 10, @
2017-10-07, Middle Tennessee State, Florida International, 37, 17, vs
2017-10-07, Navy, Air Force, 48, 45, vs
2017-10-07, Nevada, Hawaii, 35, 21, vs
2017-10-07, Northern Illinois, Kent State, 24, 3, vs
2017-10-07, (21) Notre Dame, North Carolina, 33, 10, @
2017-10-07, (10) Ohio State, Maryland, 62, 14, vs
2017-10-07, (4) Penn State, Northwestern, 31, 7, @
2017-10-07, Purdue, Minnesota, 31, 17, vs
2017-10-07, (19) San Diego State, Nevada-Las Vegas, 41, 10, @
2017-10-07, South Carolina, Arkansas, 48, 22, vs
2017-10-07, (14) Southern California, Oregon State, 38, 10, vs
2017-10-07, Southern Mississippi, Texas-San Antonio, 31, 29, @
2017-10-07, Stanford, (20) Utah, 23, 20, @
2017-10-07, Syracuse, Pittsburgh, 27, 24, vs
2017-10-07, Temple, East Carolina, 34, 10, @
2017-10-07, Texas, Kansas State, 40, 34, vs
2017-10-07, (8) Texas Christian, (23) West Virginia, 31, 24, vs
2017-10-07, Texas Tech, Kansas, 65, 19, @
2017-10-07, Toledo, Eastern Michigan, 20, 15, vs
2017-10-07, Tulane, Tulsa, 62, 28, vs
2017-10-07, Virginia, Duke, 28, 21, vs
2017-10-07, (16) Virginia Tech, Boston College, 23, 10, @
2017-10-07, (6) Washington, California, 38, 7, vs
2017-10-07, (11) Washington State, Oregon, 33, 10, @
2017-10-07, Western Kentucky, Texas-El Paso, 15, 14, @
2017-10-07, Western Michigan, Buffalo, 71, 68, @
2017-10-07, (9) Wisconsin, Nebraska, 38, 17, @
2017-10-11, South Alabama, Troy, 19, 8, @
2017-10-12, Louisiana, Texas State, 24, 7, vs
2017-10-13, California, (8) Washington State, 37, 3, vs
2017-10-13, Syracuse, (2) Clemson, 27, 24, vs
2017-10-14, Air Force, Nevada-Las Vegas, 34, 30, vs
2017-10-14, (1) Alabama, Arkansas, 41, 9, vs
2017-10-14, Alabama-Birmingham, Middle Tennessee State, 25, 23, vs
2017-10-14, Appalachian State, Idaho, 23, 20, @
2017-10-14, Arizona, UCLA, 47, 30, vs
2017-10-14, Arizona State, (5) Washington, 13, 7, vs
2017-10-14, Arkansas State, Coastal Carolina, 51, 17, vs
2017-10-14, Army, Eastern Michigan, 28, 27, vs
2017-10-14, Boise State, (19) San Diego State, 31, 14, @
2017-10-14, Boston College, Louisville, 45, 42, @
2017-10-14, (22) Central Florida, East Carolina, 63, 21, vs
2017-10-14, Colorado, Oregon State, 36, 33, @
2017-10-14, Colorado State, Nevada, 44, 42, vs
2017-10-14, Connecticut, Temple, 28, 24, @
2017-10-14, Florida International, Tulane, 23, 10, vs
2017-10-14, Florida State, Duke, 17, 10, @
2017-10-14, Fresno State, New Mexico, 38, 0, vs
2017-10-14, (4) Georgia, Missouri, 53, 28, vs
2017-10-14, Georgia State, Louisiana-Monroe, 47, 37, @
2017-10-14, Hawaii, San Jose State, 37, 26, vs
2017-10-14, Iowa State, Kansas, 45, 0, vs
2017-10-14, Kent State, Miami (OH), 17, 14, vs
2017-10-14, Louisiana State, (10) Auburn, 27, 23, vs
2017-10-14, Marshall, Old Dominion, 35, 3, vs
2017-10-14, Memphis, (25) Navy, 30, 27, vs
2017-10-14, (11) Miami (FL), Georgia Tech, 25, 24, vs
2017-10-14, (17) Michigan, Indiana, 27, 20, @
2017-10-14, (21) Michigan State, Minnesota, 30, 27, @
2017-10-14, Mississippi, Vanderbilt, 57, 35, vs
2017-10-14, Mississippi State, Brigham Young, 35, 10, vs
2017-10-14, New Mexico State, Georgia Southern, 35, 27, @
2017-10-14, (20) North Carolina State, Pittsburgh, 35, 17, @
2017-10-14, North Texas, Texas-San Antonio, 29, 26, vs
2017-10-14, Northern Illinois, Buffalo, 14, 13, @
2017-10-14, Northwestern, Maryland, 37, 21, @
2017-10-14, Ohio, Bowling Green, 48, 30, @
2017-10-14, (9) Ohio State, Nebraska, 56, 14, @
2017-10-14, (12) Oklahoma, Texas, 29, 24, N
2017-10-14, (14) Oklahoma State, Baylor, 59, 16, vs
2017-10-14, Rutgers, Illinois, 35, 24, @
2017-10-14, South Carolina, Tennessee, 15, 9, @
2017-10-14, (18) South Florida, Cincinnati, 33, 3, vs
2017-10-14, (13) Southern California, Utah, 28, 27, vs
2017-10-14, Southern Mississippi, Texas-El Paso, 24, 0, vs
2017-10-14, (23) Stanford, Oregon, 49, 7, vs
2017-10-14, Texas A&M, Florida, 19, 17, @
2017-10-14, (6) Texas Christian, Kansas State, 26, 6, @
2017-10-14, Toledo, Central Michigan, 30, 10, @
2017-10-14, Tulsa, Houston, 45, 17, vs
2017-10-14, Virginia, North Carolina, 20, 14, @
2017-10-14, West Virginia, (24) Texas Tech, 46, 35, vs
2017-10-14, Western Kentucky, Charlotte, 45, 14, vs
2017-10-14, (7) Wisconsin, Purdue, 17, 9, vs
2017-10-14, Wyoming, Utah State, 28, 23, @
2017-10-15, Akron, Western Michigan, 14, 13, @
2017-10-19, Arkansas State, Louisiana, 47, 3, vs
2017-10-19, (25) Memphis, Houston, 42, 38, @
2017-10-20, Air Force, Nevada, 45, 42, @
2017-10-20, Colorado State, New Mexico, 27, 24, @
2017-10-20, Marshall, Middle Tennessee State, 38, 10, @
2017-10-20, Western Kentucky, Old Dominion, 35, 31, @
2017-10-21, (1) Alabama, Tennessee, 45, 7, vs
2017-10-21, Appalachian State, Coastal Carolina, 37, 29, vs
2017-10-21, Arizona, California, 45, 44, @
2017-10-21, Arizona State, Utah, 30, 10, @
2017-10-21, Army, Temple, 31, 28, vs
2017-10-21, (21) Auburn, Arkansas, 52, 20, @
2017-10-21, Boise State, Wyoming, 24, 14, vs
2017-10-21, Boston College, Virginia, 41, 10, @
2017-10-21, (20) Central Florida, Navy, 31, 21, @
2017-10-21, Central Michigan, Ball State, 56, 9, @
2017-10-21, Charlotte, Alabama-Birmingham, 25, 24, vs
2017-10-21, Connecticut, Tulsa, 20, 14, vs
2017-10-21, East Carolina, Brigham Young, 33, 17, vs
2017-10-21, Florida Atlantic, North Texas, 69, 31, vs
2017-10-21, Fresno State, San Diego State, 27, 3, @
2017-10-21, Georgia Tech, Wake Forest, 38, 24, vs
2017-10-21, Iowa State, Texas Tech, 31, 13, @
2017-10-21, (24) Louisiana State, Mississippi, 40, 24, @
2017-10-21, Louisville, Florida State, 31, 28, @
2017-10-21, Massachusetts, Georgia Southern, 55, 20, vs
2017-10-21, (8) Miami (FL), Syracuse, 27, 19, vs
2017-10-21, Miami (OH), Buffalo, 24, 14, vs
2017-10-21, (18) Michigan State, Indiana, 17, 9, vs
2017-10-21, Minnesota, Illinois, 24, 17, vs
2017-10-21, Mississippi State, Kentucky, 45, 7, vs
2017-10-21, Missouri, Idaho, 68, 21, vs
2017-10-21, Monmouth, Liberty, 56, 39, vs
2017-10-21, Northern Illinois, Bowling Green, 48, 17, @
2017-10-21, Northwestern, Iowa, 17, 10, vs
2017-10-21, (13) Notre Dame, (11) Southern California, 49, 14, vs
2017-10-21, Ohio, Kent State, 48, 3, vs
2017-10-21, (9) Oklahoma, Kansas State, 42, 35, @
2017-10-21, (10) Oklahoma State, Texas, 13, 10, @
2017-10-21, (2) Penn State, (19) Michigan, 42, 13, vs
2017-10-21, Pittsburgh, Duke, 24, 17, @
2017-10-21, Rutgers, Purdue, 14, 12, vs
2017-10-21, South Alabama, Louisiana-Monroe, 33, 23, vs
2017-10-21, (16) South Florida, Tulane, 34, 28, @
2017-10-21, Southern Methodist, Cincinnati, 31, 28, @
2017-10-21, Southern Mississippi, Louisiana Tech, 34, 27, @
2017-10-21, (4) Texas Christian, Kansas, 43, 0, vs
2017-10-21, Texas-San Antonio, Rice, 20, 7, vs
2017-10-21, Toledo, Akron, 48, 21, vs
2017-10-21, Troy, Georgia State, 34, 10, @
2017-10-21, UCLA, Oregon, 31, 14, vs
2017-10-21, Utah State, Nevada-Las Vegas, 52, 28, @
2017-10-21, (14) Virginia Tech, North Carolina, 59, 7, vs
2017-10-21, (15) Washington State, Colorado, 28, 0, vs
2017-10-21, (23) West Virginia, Baylor, 38, 36, @
2017-10-21, Western Michigan, Eastern Michigan, 20, 17, @
2017-10-21, (5) Wisconsin, Maryland, 38, 13, vs
2017-10-26, Georgia State, South Alabama, 21, 13, vs
2017-10-26, Northern Illinois, Eastern Michigan, 30, 27, vs
2017-10-26, (20) Stanford, Oregon State, 15, 14, @
2017-10-26, Toledo, Ball State, 58, 17, @
2017-10-27, Boston College, Florida State, 35, 3, vs
2017-10-27, (24) Memphis, Tulane, 56, 26, vs
2017-10-27, Southern Methodist, Tulsa, 38, 34, vs
2017-10-28, Air Force, Colorado State, 45, 28, @
2017-10-28, Akron, Buffalo, 21, 20, vs
2017-10-28, Alabama-Birmingham, Southern Mississippi, 30, 12, @
2017-10-28, Arizona, (15) Washington State, 58, 37, vs
2017-10-28, Arkansas, Mississippi, 38, 37, @
2017-10-28, Arkansas State, New Mexico State, 37, 21, @
2017-10-28, Boise State, Utah State, 41, 14, @
2017-10-28, Brigham Young, San Jose State, 41, 20, vs
2017-10-28, (18) Central Florida, Austin Peay, 73, 33, vs
2017-10-28, (7) Clemson, Georgia Tech, 24, 10, vs
2017-10-28, Colorado, California, 44, 28, vs
2017-10-28, Florida Atlantic, Western Kentucky, 42, 28, @
2017-10-28, Florida International, Marshall, 41, 30, @
2017-10-28, (3) Georgia, Florida, 42, 7, N
2017-10-28, Houston, (17) South Florida, 28, 24, @
2017-10-28, Idaho, Louisiana-Monroe, 31, 23, vs
2017-10-28, Iowa, Minnesota, 17, 10, vs
2017-10-28, (25) Iowa State, (4) Texas Christian, 14, 7, vs
2017-10-28, Kansas State, Kansas, 30, 20, @
2017-10-28, Kentucky, Tennessee, 29, 26, vs
2017-10-28, Liberty, Gardner-Webb, 33, 17, @
2017-10-28, Louisiana Tech, Rice, 42, 28, @
2017-10-28, Maryland, Indiana, 42, 39, vs
2017-10-28, Massachusetts, Appalachian State, 30, 27, vs
2017-10-28, (8) Miami (FL), North Carolina, 24, 19, @
2017-10-28, Michigan, Rutgers, 35, 14, vs
2017-10-28, Mississippi State, Texas A&M, 35, 14, @
2017-10-28, Missouri, Connecticut, 52, 12, @
2017-10-28, Nebraska, Purdue, 25, 24, @
2017-10-28, Nevada-Las Vegas, Fresno State, 26, 16, @
2017-10-28, North Texas, Old Dominion, 45, 38, vs
2017-10-28, Northwestern, (16) Michigan State, 39, 31, vs
2017-10-28, (9) Notre Dame, (14) North Carolina State, 35, 14, vs
2017-10-28, (6) Ohio State, (2) Penn State, 39, 38, vs
2017-10-28, (10) Oklahoma, Texas Tech, 49, 27, vs
2017-10-28, (11) Oklahoma State, (22) West Virginia, 50, 39, @
2017-10-28, Oregon, Utah, 41, 20, vs
2017-10-28, Pittsburgh, Virginia, 31, 14, vs
2017-10-28, San Diego State, Hawaii, 28, 7, @
2017-10-28, South Carolina, Vanderbilt, 34, 27, vs
2017-10-28, (21) Southern California, Arizona State, 48, 17, @
2017-10-28, Texas, Baylor, 38, 7, @
2017-10-28, Texas State, Coastal Carolina, 27, 7, @
2017-10-28, Texas-San Antonio, Texas-El Paso, 31, 14, @
2017-10-28, Troy, Georgia Southern, 38, 16, vs
2017-10-28, (13) Virginia Tech, Duke, 24, 3, vs
2017-10-28, Wake Forest, Louisville, 42, 32, vs
2017-10-28, (12) Washington, UCLA, 44, 23, vs
2017-10-28, (5) Wisconsin, Illinois, 24, 10, @
2017-10-28, Wyoming, New Mexico, 42, 3, vs
2017-10-31, Bowling Green, Kent State, 44, 16, @
2017-10-31, Ohio, Miami (OH), 45, 28, vs
2017-11-01, Central Michigan, Western Michigan, 35, 28, @
2017-11-02, Eastern Michigan, Ball State, 56, 14, vs
2017-11-02, Temple, Navy, 34, 26, vs
2017-11-02, Toledo, Northern Illinois, 27, 17, vs
2017-11-02, Troy, Idaho, 24, 21, vs
2017-11-03, Florida Atlantic, Marshall, 30, 25, vs
2017-11-03, (22) Memphis, Tulsa, 41, 14, @
2017-11-03, Utah, UCLA, 48, 17, vs
2017-11-04, (1) Alabama, (19) Louisiana State, 24, 10, vs
2017-11-04, Alabama-Birmingham, Rice, 52, 21, vs
2017-11-04, Arizona State, Colorado, 41, 30, vs
2017-11-04, Arkansas, Coastal Carolina, 39, 38, vs
2017-11-04, Army, Air Force, 21, 0, @
2017-11-04, (16) Auburn, Texas A&M, 42, 27, @
2017-11-04, Baylor, Kansas, 38, 9, @
2017-11-04, Boise State, Nevada, 41, 14, vs
2017-11-04, California, Oregon State, 37, 23, vs
2017-11-04, (15) Central Florida, Southern Methodist, 31, 24, @
2017-11-04, Cincinnati, Tulane, 17, 16, @
2017-11-04, (6) Clemson, (20) North Carolina State, 38, 31, @
2017-11-04, Florida International, Texas-San Antonio, 14, 7, vs
2017-11-04, Florida State, Syracuse, 27, 24, vs
2017-11-04, Fresno State, Brigham Young, 20, 13, vs
2017-11-04, (2) Georgia, South Carolina, 24, 10, vs
2017-11-04, Georgia State, Georgia Southern, 21, 17, @
2017-11-04, Houston, East Carolina, 52, 27, vs
2017-11-04, Iowa, (3) Ohio State, 55, 24, vs
2017-11-04, Kansas State, Texas Tech, 42, 35, @
2017-11-04, Liberty, Duquesne, 27, 24, vs
2017-11-04, Louisiana, South Alabama, 19, 14, @
2017-11-04, Louisiana-Monroe, Appalachian State, 52, 45, vs
2017-11-04, (9) Miami (FL), (13) Virginia Tech, 28, 10, vs
2017-11-04, Michigan, Minnesota, 33, 10, vs
2017-11-04, (24) Michigan State, (7) Penn State, 27, 24, vs
2017-11-04, Middle Tennessee State, Texas-El Paso, 30, 3, vs
2017-11-04, Mississippi, Kentucky, 37, 34, @
2017-11-04, (21) Mississippi State, Massachusetts, 34, 23, vs
2017-11-04, Missouri, Florida, 45, 16, vs
2017-11-04, Nevada-Las Vegas, Hawaii, 31, 23, vs
2017-11-04, New Mexico State, Texas State, 45, 35, @
2017-11-04, North Texas, Louisiana Tech, 24, 23, @
2017-11-04, Northwestern, Nebraska, 31, 24, @
2017-11-04, (5) Notre Dame, Wake Forest, 48, 37, vs
2017-11-04, (8) Oklahoma, (11) Oklahoma State, 62, 52, @
2017-11-04, Old Dominion, Charlotte, 6, 0, vs
2017-11-04, Purdue, Illinois, 29, 10, vs
2017-11-04, Rutgers, Maryland, 31, 24, vs
2017-11-04, San Diego State, San Jose State, 52, 7, @
2017-11-04, South Florida, Connecticut, 37, 20, @
2017-11-04, (17) Southern California, (23) Arizona, 49, 35, vs
2017-11-04, Tennessee, Southern Mississippi, 24, 10, vs
2017-11-04, (10) Texas Christian, Texas, 24, 7, vs
2017-11-04, Utah State, New Mexico, 24, 10, @
2017-11-04, Vanderbilt, Western Kentucky, 31, 17, vs
2017-11-04, Virginia, Georgia Tech, 40, 36, vs
2017-11-04, (12) Washington, Oregon, 38, 3, vs
2017-11-04, (25) Washington State, (18) Stanford, 24, 21, vs
2017-11-04, West Virginia, (14) Iowa State, 20, 16, vs
2017-11-04, (4) Wisconsin, Indiana, 45, 17, @
2017-11-04, Wyoming, Colorado State, 16, 13, vs
2017-11-07, Buffalo, Bowling Green, 38, 28, vs
2017-11-07, Miami (OH), Akron, 24, 14, vs
2017-11-08, Central Michigan, Eastern Michigan, 42, 30, vs
2017-11-08, Ohio, Toledo, 38, 10, vs
2017-11-08, Western Michigan, Kent State, 48, 20, vs
2017-11-09, Appalachian State, Georgia Southern, 27, 6, vs
2017-11-09, North Carolina, Pittsburgh, 34, 31, @
2017-11-09, Northern Illinois, Ball State, 63, 17, vs
2017-11-10, Brigham Young, Nevada-Las Vegas, 31, 21, @
2017-11-10, Stanford, (9) Washington, 30, 22, vs
2017-11-10, Temple, Cincinnati, 35, 24, @
2017-11-11, (1) Alabama, (18) Mississippi State, 31, 24, @
2017-11-11, Alabama-Birmingham, Texas-San Antonio, 24, 19, @
2017-11-11, Arizona, Oregon State, 49, 28, vs
2017-11-11, Army, Duke, 21, 16, vs
2017-11-11, (10) Auburn, (2) Georgia, 40, 17, vs
2017-11-11, Boise State, Colorado State, 59, 52, @
2017-11-11, (14) Central Florida, Connecticut, 49, 24, vs
2017-11-11, (4) Clemson, Florida State, 31, 14, vs
2017-11-11, Florida Atlantic, Louisiana Tech, 48, 23, @
2017-11-11, Fresno State, Hawaii, 31, 21, @
2017-11-11, Georgia State, Texas State, 33, 30, @
2017-11-11, Georgia Tech, (17) Virginia Tech, 28, 22, vs
2017-11-11, Indiana, Illinois, 24, 14, @
2017-11-11, Kentucky, Vanderbilt, 44, 21, @
2017-11-11, Liberty, Presbyterian, 47, 28, vs
2017-11-11, Louisiana State, Arkansas, 33, 10, vs
2017-11-11, Louisville, Virginia, 38, 21, vs
2017-11-11, Marshall, Western Kentucky, 30, 23, vs
2017-11-11, Massachusetts, Maine, 44, 31, N
2017-11-11, (7) Miami (FL), (3) Notre Dame, 41, 8, vs
2017-11-11, (21) Michigan, Maryland, 35, 10, @
2017-11-11, Middle Tennessee State, Charlotte, 35, 21, @
2017-11-11, Minnesota, Nebraska, 54, 21, vs
2017-11-11, Mississippi, Louisiana, 50, 22, vs
2017-11-11, Missouri, Tennessee, 50, 17, vs
2017-11-11, Navy, Southern Methodist, 43, 40, vs
2017-11-11, Nevada, San Jose State, 59, 14, vs
2017-11-11, North Carolina State, Boston College, 17, 14, @
2017-11-11, North Texas, Texas-El Paso, 45, 10, vs
2017-11-11, Northwestern, Purdue, 23, 13, vs
2017-11-11, (11) Ohio State, (13) Michigan State, 48, 3, vs
2017-11-11, (5) Oklahoma, (8) Texas Christian, 38, 20, vs
2017-11-11, (12) Oklahoma State, (24) Iowa State, 49, 42, @
2017-11-11, Old Dominion, Florida International, 37, 30, @
2017-11-11, (16) Penn State, Rutgers, 35, 6, vs
2017-11-11, South Alabama, Arkansas State, 24, 19, vs
2017-11-11, South Carolina, Florida, 28, 20, vs
2017-11-11, (15) Southern California, Colorado, 38, 24, @
2017-11-11, Southern Mississippi, Rice, 43, 34, @
2017-11-11, Texas, Kansas, 42, 27, vs
2017-11-11, Texas A&M, New Mexico, 55, 14, vs
2017-11-11, Texas Tech, Baylor, 38, 24, N
2017-11-11, Troy, Coastal Carolina, 42, 17, @
2017-11-11, Tulane, East Carolina, 31, 24, @
2017-11-11, UCLA, Arizona State, 44, 37, vs
2017-11-11, Wake Forest, Syracuse, 64, 43, @
2017-11-11, (19) Washington State, Utah, 33, 25, @
2017-11-11, (23) West Virginia, Kansas State, 28, 23, @
2017-11-11, (6) Wisconsin, (25) Iowa, 38, 14, vs
2017-11-11, Wyoming, Air Force, 28, 14, @
2017-11-14, Akron, Ohio, 37, 34, vs
2017-11-14, Central Michigan, Kent State, 42, 23, @
2017-11-15, Eastern Michigan, Miami (OH), 27, 24, @
2017-11-15, Northern Illinois, Western Michigan, 35, 31, vs
2017-11-15, Toledo, Bowling Green, 66, 37, @
2017-11-16, Buffalo, Ball State, 40, 24, @
2017-11-16, (23) South Florida, Tulsa, 27, 20, vs
2017-11-17, Nevada-Las Vegas, New Mexico, 38, 35, @
2017-11-17, Western Kentucky, Middle Tennessee State, 41, 38, vs
2017-11-18, (1) Alabama, Mercer, 56, 0, vs
2017-11-18, Arizona State, Oregon State, 40, 24, @
2017-11-18, Arkansas State, Texas State, 30, 12, vs
2017-11-18, (6) Auburn, Louisiana-Monroe, 42, 14, vs
2017-11-18, Boise State, Air Force, 44, 19, vs
2017-11-18, Boston College, Connecticut, 39, 16, N
2017-11-18, (14) Central Florida, Temple, 45, 19, @
2017-11-18, Charleston Southern, Liberty, 20, 19, vs
2017-11-18, (4) Clemson, Citadel, 61, 3, vs
2017-11-18, Coastal Carolina, Idaho, 13, 7, @
2017-11-18, Colorado State, San Jose State, 42, 14, vs
2017-11-18, Duke, Georgia Tech, 43, 20, vs
2017-11-18, East Carolina, Cincinnati, 48, 20, vs
2017-11-18, Florida, Alabama-Birmingham, 36, 7, vs
2017-11-18, Florida Atlantic, Florida International, 52, 24, vs
2017-11-18, Florida State, Delaware State, 77, 6, vs
2017-11-18, Fresno State, Wyoming, 13, 7, @
2017-11-18, (7) Georgia, Kentucky, 42, 13, vs
2017-11-18, Georgia Southern, South Alabama, 52, 0, vs
2017-11-18, Indiana, Rutgers, 41, 0, vs
2017-11-18, Iowa State, Baylor, 23, 13, @
2017-11-18, Kansas State, (10) Oklahoma State, 45, 40, @
2017-11-18, Louisiana, New Mexico State, 47, 34, vs
2017-11-18, (21) Louisiana State, Tennessee, 30, 10, @
2017-11-18, Louisiana Tech, Texas-El Paso, 42, 21, @
2017-11-18, Louisville, Syracuse, 56, 10, vs
2017-11-18, Massachusetts, Brigham Young, 16, 10, @
2017-11-18, (18) Memphis, Southern Methodist, 66, 45, vs
2017-11-18, (2) Miami (FL), Virginia, 44, 28, vs
2017-11-18, (22) Michigan State, Maryland, 17, 7, vs
2017-11-18, (17) Mississippi State, Arkansas, 28, 21, @
2017-11-18, Missouri, Vanderbilt, 45, 17, @
2017-11-18, North Carolina, Western Carolina, 65, 10, vs
2017-11-18, North Texas, Army, 52, 49, vs
2017-11-18, Northwestern, Minnesota, 39, 0, vs
2017-11-18, (9) Notre Dame, Navy, 24, 17, vs
2017-11-18, (8) Ohio State, Illinois, 52, 14, vs
2017-11-18, (3) Oklahoma, Kansas, 41, 3, @
2017-11-18, Old Dominion, Rice, 24, 21, vs
2017-11-18, Oregon, Arizona, 48, 28, vs
2017-11-18, (13) Penn State, Nebraska, 56, 44, vs
2017-11-18, Purdue, Iowa, 24, 15, @
2017-11-18, San Diego State, Nevada, 42, 23, vs
2017-11-18, South Carolina, Wofford, 31, 10, vs
2017-11-18, (12) Southern California, UCLA, 28, 23, vs
2017-11-18, Southern Mississippi, Charlotte, 66, 21, vs
2017-11-18, (20) Stanford, California, 17, 14, vs
2017-11-18, Texas, (24) West Virginia, 28, 14, @
2017-11-18, Texas A&M, Mississippi, 31, 24, @
2017-11-18, (11) Texas Christian, Texas Tech, 27, 3, @
2017-11-18, Texas-San Antonio, Marshall, 9, 7, vs
2017-11-18, Tulane, Houston, 20, 17, vs
2017-11-18, Utah State, Hawaii, 38, 0, vs
2017-11-18, Virginia Tech, Pittsburgh, 20, 14, vs
2017-11-18, Wake Forest, (25) North Carolina State, 30, 24, vs
2017-11-18, (16) Washington, Utah, 33, 30, vs
2017-11-18, (5) Wisconsin, (19) Michigan, 24, 10, vs
2017-11-21, Akron, Kent State, 24, 14, vs
2017-11-21, Eastern Michigan, Bowling Green, 34, 31, vs
2017-11-21, Miami (OH), Ball State, 28, 7, @
2017-11-23, Mississippi, (16) Mississippi State, 31, 28, @
2017-11-24, Buffalo, Ohio, 31, 24, vs
2017-11-24, (13) Central Florida, (22) South Florida, 49, 42, vs
2017-11-24, Central Michigan, Northern Illinois, 31, 24, vs
2017-11-24, Florida International, Western Kentucky, 41, 17, vs
2017-11-24, Houston, Navy, 24, 14, vs
2017-11-24, Iowa, Nebraska, 56, 14, @
2017-11-24, Missouri, Arkansas, 48, 45, @
2017-11-24, Pittsburgh, (2) Miami (FL), 24, 14, vs
2017-11-24, San Diego State, New Mexico, 35, 10, vs
2017-11-24, (10) Texas Christian, Baylor, 45, 22, vs
2017-11-24, Texas Tech, Texas, 27, 23, @
2017-11-24, Toledo, Western Michigan, 37, 10, vs
2017-11-24, Troy, Texas State, 62, 9, vs
2017-11-24, UCLA, California, 30, 27, vs
2017-11-24, (24) Virginia Tech, Virginia, 10, 0, @
2017-11-25, Air Force, Utah State, 38, 35, vs
2017-11-25, Alabama-Birmingham, Texas-El Paso, 28, 7, vs
2017-11-25, Appalachian State, Georgia State, 31, 10, @
2017-11-25, Arizona State, Arizona, 42, 30, vs
