1945-09-08, College All-Stars, Great Lakes Navy, 35, 0, @
1957-11-09, Virginia Tech, Wake Forest, 10, 3, @
1957-11-09, Washington, (13) Oregon, 13, 6, @
1957-11-09, West Texas State, Abilene Christian, 12, 2, vs
1957-11-09, West Virginia, Pittsburgh, 7, 6, @
1957-11-09, Wichita State, Drake, 14, 7, vs
1957-11-09, William & Mary, (10) North Carolina State, 7, 6, @
1957-11-09, Wisconsin, Northwestern, 41, 12, @
1957-11-15, Maryland, Miami (FL), 16, 6, @
1957-11-16, Arizona State, Montana State, 53, 13, vs
1957-11-16, (10) Army, Tulane, 20, 14, vs
1957-11-16, (3) Auburn, Georgia, 6, 0, N
1957-11-16, Boston College, Marquette, 19, 14, vs
1957-11-16, Brown, Harvard, 33, 6, @
1957-11-16, Chattanooga, Furman, 34, 0, @
1957-11-16, Colorado, Nebraska, 27, 0, @
1957-11-16, Colorado State, Montana, 19, 7, @
1957-11-16, Dartmouth, Cornell, 20, 19, vs
1957-11-16, Davidson, Richmond, 23, 19, @
1957-11-16, Dayton, Miami (OH), 13, 7, vs
1957-11-16, Denver, Utah State, 21, 19, vs
1957-11-16, Detroit Mercy, Quantico Marines, 33, 0, vs
1957-11-16, Drake, West Texas State, 20, 19, vs
1957-11-16, (11) Duke, (14) Clemson, 7, 6, vs
1957-11-16, Florida, Vanderbilt, 14, 7, vs
1957-11-16, Fresno State, San Jose State, 13, 6, vs
1957-11-16, Georgia Tech, Alabama, 10, 7, @
1957-11-16, Houston, Wichita State, 27, 6, @
1957-11-16, Iowa State, South Dakota, 33, 0, vs
1957-11-16, Kansas, Oklahoma State, 13, 7, vs
1957-11-16, Kansas State, Missouri, 23, 21, @
1957-11-16, Kentucky, Xavier, 27, 0, vs
1957-11-16, (18) Michigan, Indiana, 27, 13, vs
1957-11-16, (4) Michigan State, Minnesota, 42, 13, vs
1957-11-16, (8) Mississippi, (7) Tennessee, 14, 7, N
1957-11-16, (12) Mississippi State, Louisiana State, 14, 6, @
1957-11-16, (9) Navy, George Washington, 52, 0, N
1957-11-16, New Mexico State, Nebraska-Omaha, 39, 6, vs
1957-11-16, (19) North Carolina State, Virginia Tech, 12, 0, @
1957-11-16, North Texas, Youngstown State, 68, 13, vs
1957-11-16, Notre Dame, (2) Oklahoma, 7, 0, @
1957-11-16, (6) Ohio State, (5) Iowa, 17, 13, vs
1957-11-16, (16) Oregon, Southern California, 16, 7, @
1957-11-16, Oregon State, Stanford, 24, 14, vs
1957-11-16, Penn State, Holy Cross, 14, 10, @
1957-11-16, Pennsylvania, Columbia, 28, 6, @
1957-11-16, Purdue, Northwestern, 27, 0, vs
1957-11-16, (20) Rice, (1) Texas A&M, 7, 6, vs
1957-11-16, South Carolina, Virginia, 13, 0, @
1957-11-16, Southern Methodist, Arkansas, 27, 22, vs
1957-11-16, Southern Mississippi, Florida State, 20, 0, vs
1957-11-16, Syracuse, Colgate, 34, 6, vs
1957-11-16, Texas, (17) Texas Christian, 14, 2, vs
1957-11-16, Texas Tech, Hardin-Simmons, 26, 21, vs
1957-11-16, Texas-El Paso, Arizona, 51, 14, @
1957-11-16, Tulsa, Cincinnati, 12, 7, vs
1957-11-16, UCLA, Pacific, 21, 0, @
1957-11-16, Utah, Air Force, 34, 0, vs
1957-11-16, (13) Virginia Military Institute, Citadel, 33, 7, vs
1957-11-16, Washington, California, 35, 27, @
1957-11-16, Washington State, Idaho, 21, 13, vs
1957-11-16, West Virginia, Wake Forest, 27, 14, @
1957-11-16, William & Mary, Rutgers, 38, 7, vs
1957-11-16, Wisconsin, (15) Illinois, 24, 13, vs
1957-11-16, Wyoming, New Mexico, 20, 13, @
1957-11-16, Yale, Princeton, 20, 13, @
1957-11-22, Furman, Davidson, 6, 2, vs
1957-11-23, Air Force, New Mexico, 31, 0, vs
1957-11-23, Alabama, Southern Mississippi, 29, 2, vs
1957-11-23, Arizona, Marquette, 17, 14, vs
1957-11-23, (17) Arizona State, Pacific, 41, 0, vs
1957-11-23, Arkansas, Texas Tech, 47, 26, vs
1957-11-23, (2) Auburn, Florida State, 29, 7, @
1957-11-23, Boston University, Connecticut, 32, 7, vs
1957-11-23, Brigham Young, Colorado State, 26, 9, vs
1957-11-23, Clemson, Wake Forest, 13, 6, vs
1957-11-23, Colorado, Iowa State, 38, 21, vs
1957-11-23, Dayton, Detroit Mercy, 20, 10, vs
1957-11-23, Florida, Georgia Tech, 0, 0, @
1957-11-23, Houston, Tulsa, 13, 7, @
1957-11-23, Illinois, Northwestern, 27, 0, vs
1957-11-23, (8) Iowa, (9) Notre Dame, 21, 13, @
1957-11-23, Kansas, Missouri, 9, 7, vs
1957-11-23, Kentucky, (12) Tennessee, 20, 6, vs
1957-11-23, Maryland, Virginia, 12, 0, vs
1957-11-23, (1) Michigan State, Kansas State, 27, 9, vs
1957-11-23, New Mexico State, Western State, 26, 21, vs
1957-11-23, North Carolina, (11) Duke, 21, 13, @
1957-11-23, (20) North Carolina State, South Carolina, 29, 26, @
1957-11-23, North Texas, McMurry, 14, 7, vs
1957-11-23, (3) Ohio State, (19) Michigan, 31, 14, @
1957-11-23, (6) Oklahoma, Nebraska, 32, 7, @
1957-11-23, Oklahoma State, Hardin-Simmons, 32, 7, @
1957-11-23, Oregon State, (15) Oregon, 10, 7, @
1957-11-23, Pittsburgh, Penn State, 14, 13, vs
1957-11-23, Princeton, Dartmouth, 34, 14, vs
1957-11-23, Purdue, Indiana, 35, 13, @
1957-11-23, (13) Rice, Texas Christian, 20, 0, @
1957-11-23, Rutgers, Columbia, 26, 7, @
1957-11-23, Southern Methodist, Baylor, 14, 7, @
1957-11-23, Stanford, California, 14, 12, vs
1957-11-23, Trinity (Texas), Texas-El Paso, 14, 7, vs
1957-11-23, UCLA, Southern California, 20, 9, @
1957-11-23, Vanderbilt, Citadel, 27, 0, vs
1957-11-23, Villanova, Wichita State, 24, 6, vs
1957-11-23, Washington State, Washington, 27, 7, @
1957-11-23, West Virginia, Syracuse, 7, 0, vs
1957-11-23, (18) Wisconsin, Minnesota, 14, 6, @
1957-11-23, Yale, Harvard, 54, 0, vs
1957-11-28, Brown, Colgate, 33, 7, vs
1957-11-28, Denver, Wyoming, 14, 13, vs
1957-11-28, Hardin-Simmons, New Mexico State, 29, 20, vs
1957-11-28, Miami (OH), Cincinnati, 20, 14, @
1957-11-28, Pennsylvania, Cornell, 14, 6, vs
1957-11-28, Richmond, William & Mary, 12, 7, vs
1957-11-28, Texas, (4) Texas A&M, 9, 7, @
1957-11-28, Utah, Utah State, 21, 6, vs
1957-11-28, (17) Virginia Military Institute, Virginia Tech, 14, 6, N
1957-11-30, (11) Arizona State, Arizona, 47, 7, vs
1957-11-30, (1) Auburn, Alabama, 40, 0, N
1957-11-30, Brigham Young, New Mexico, 14, 12, @
1957-11-30, Clemson, Furman, 45, 6, @
1957-11-30, Colorado State, Air Force, 20, 7, @
1957-11-30, (20) Florida, Miami (FL), 14, 0, @
1957-11-30, Florida State, Tampa, 21, 7, @
1957-11-30, Georgia, Georgia Tech, 7, 0, @
1957-11-30, Holy Cross, Boston College, 14, 0, vs
1957-11-30, Louisiana State, Tulane, 25, 6, vs
1957-11-30, (7) Mississippi, (13) Mississippi State, 7, 7, @
1957-11-30, (8) Navy, (10) Army, 14, 0, N
1957-11-30, (12) Notre Dame, Southern California, 40, 12, vs
1957-11-30, (5) Oklahoma, Oklahoma State, 53, 6, vs
1957-11-30, (9) Rice, Baylor, 20, 0, vs
1957-11-30, San Jose State, Hawaii, 12, 0, @
1957-11-30, South Carolina, Wake Forest, 26, 7, @
1957-11-30, (18) Tennessee, Vanderbilt, 20, 6, vs
1957-11-30, Texas Christian, Southern Methodist, 21, 0, vs
1957-11-30, Tulsa, Wichita State, 24, 0, @
1957-11-30, Virginia, North Carolina, 20, 13, @
1957-12-07, Miami (FL), Pittsburgh, 28, 13, vs
1957-12-07, (12) Notre Dame, Southern Methodist, 54, 21, @
1957-12-28, (13) Tennessee, (9) Texas A&M, 3, 0, N
1958-01-01, Louisville, Drake, 34, 20, N
1958-01-01, (7) Mississippi, Texas, 39, 7, N
1958-01-01, (5) Navy, (8) Rice, 20, 7, N
1958-01-01, (2) Ohio State, Oregon, 10, 7, N
1958-01-01, (4) Oklahoma, (16) Duke, 48, 21, N
1958-01-01, Texas A&M-Commerce, Southern Mississippi, 10, 9, N
1958-09-13, Florida State, Tennessee Tech, 22, 7, vs
1958-09-13, Kentucky, Hawaii, 51, 0, vs
1958-09-13, South Dakota State, Drake, 12, 6, vs
1958-09-13, Trinity (Texas), New Mexico State, 20, 0, @
1958-09-19, Catawba College, Davidson, 22, 17, N
1958-09-19, Detroit Mercy, George Washington, 21, 6, vs
1958-09-19, Oklahoma State, Denver, 31, 14, @
1958-09-19, Southern California, (12) Oregon State, 21, 0, vs
1958-09-20, Arizona, Utah State, 7, 6, vs
1958-09-20, Arizona State, Hawaii, 47, 6, vs
1958-09-20, Baylor, Arkansas, 12, 0, @
1958-09-20, Boston College, Scranton, 48, 0, vs
1958-09-20, Bowling Green, Wichita State, 20, 14, @
1958-09-20, Brigham Young, Fresno State, 29, 7, vs
1958-09-20, Cincinnati, Dayton, 14, 0, vs
1958-09-20, (18) Clemson, Virginia, 20, 15, vs
1958-09-20, Florida, Tulane, 34, 14, vs
1958-09-20, Florida State, Furman, 42, 6, vs
1958-09-20, Hardin-Simmons, Tulsa, 14, 0, @
1958-09-20, Iowa State, Drake, 33, 0, vs
1958-09-20, Kansas State, Wyoming, 17, 14, vs
1958-09-20, Kentucky, Georgia Tech, 13, 0, vs
1958-09-20, Louisiana State, Rice, 26, 6, @
1958-09-20, Marquette, South Dakota State, 18, 7, vs
1958-09-20, (6) Mississippi, Memphis, 17, 0, @
1958-09-20, Nebraska, Penn State, 14, 7, vs
1958-09-20, New Mexico, New Mexico State, 16, 7, @
1958-09-20, Newberry, Citadel, 16, 0, @
1958-09-20, North Carolina State, (10) North Carolina, 21, 14, @
1958-09-20, North Texas, Texas-El Paso, 26, 8, vs
1958-09-20, Oregon, Idaho, 27, 0, vs
1958-09-20, Pacific, California, 24, 20, @
1958-09-20, (19) Pittsburgh, UCLA, 27, 6, @
1958-09-20, South Carolina, Duke, 8, 0, vs
1958-09-20, (11) Texas, Georgia, 13, 8, vs
1958-09-20, (8) Texas Christian, Kansas, 42, 0, @
1958-09-20, Texas Tech, (20) Texas A&M, 15, 14, N
1958-09-20, Utah, Montana, 20, 6, vs
1958-09-20, Vanderbilt, Missouri, 12, 8, @
1958-09-20, Villanova, West Chester, 28, 14, vs
1958-09-20, Virginia Military Institute, Morehead State, 46, 20, vs
1958-09-20, Virginia Tech, West Texas State, 28, 12, vs
1958-09-20, Wake Forest, Maryland, 34, 0, vs
1958-09-20, Washington, San Jose State, 14, 6, vs
1958-09-20, Washington State, Stanford, 40, 6, vs
1958-09-20, West Virginia, Richmond, 66, 22, vs
1958-09-26, Air Force, Detroit Mercy, 37, 6, @
1958-09-26, Denver, Utah State, 20, 8, @
1958-09-26, Georgia Tech, Florida State, 17, 3, vs
1958-09-26, New Mexico State, University of Mexico, 28, 14, vs
1958-09-26, Texas, Tulane, 21, 20, @
1958-09-26, (14) Wisconsin, (15) Miami (FL), 20, 0, @
1958-09-27, (8) Army, (18) South Carolina, 45, 8, vs
1958-09-27, (3) Auburn, Tennessee, 13, 0, vs
1958-09-27, Baylor, Hardin-Simmons, 14, 7, vs
1958-09-27, Boston University, Massachusetts, 28, 14, @
1958-09-27, Brigham Young, Utah, 14, 7, @
1958-09-27, Brown, Columbia, 22, 0, @
1958-09-27, Buffalo, Harvard, 6, 3, @
1958-09-27, Clemson, North Carolina, 26, 21, vs
1958-09-27, Colorado, Kansas State, 13, 3, vs
1958-09-27, Colorado State, Drake, 21, 0, @
1958-09-27, Cornell, Colgate, 13, 0, vs
1958-09-27, Dartmouth, Lafayette, 20, 0, vs
1958-09-27, Dayton, Richmond, 13, 12, vs
1958-09-27, Hawaii, San Jose State, 8, 6, @
1958-09-27, Houston, Texas A&M, 39, 7, vs
1958-09-27, Iowa, (6) Texas Christian, 17, 0, vs
1958-09-27, Iowa State, Arizona, 14, 0, @
1958-09-27, (15) Louisiana State, Alabama, 13, 3, @
1958-09-27, Maryland, North Carolina State, 21, 6, @
1958-09-27, Michigan, Southern California, 20, 19, vs
1958-09-27, (4) Michigan State, California, 32, 12, vs
1958-09-27, (9) Mississippi, (17) Kentucky, 27, 6, vs
1958-09-27, (11) Mississippi State, (18) Florida, 14, 7, @
1958-09-27, Missouri, Idaho, 14, 10, vs
1958-09-27, (12) Navy, William & Mary, 14, 0, vs
1958-09-27, Northwestern, (10) Washington State, 29, 28, vs
1958-09-27, (5) Notre Dame, Indiana, 18, 0, vs
1958-09-27, (1) Ohio State, (20) Southern Methodist, 23, 20, vs
1958-09-27, (2) Oklahoma, (13) West Virginia, 47, 14, vs
1958-09-27, Oklahoma State, North Texas, 21, 14, vs
1958-09-27, Oregon State, Kansas, 12, 0, vs
1958-09-27, Pacific, Arizona State, 34, 16, vs
1958-09-27, Penn State, Pennsylvania, 43, 0, @
1958-09-27, (7) Pittsburgh, Holy Cross, 17, 0, vs
1958-09-27, Purdue, Nebraska, 28, 0, vs
1958-09-27, Rice, Stanford, 30, 7, @
1958-09-27, Rutgers, Princeton, 28, 0, @
1958-09-27, Syracuse, Boston College, 24, 14, vs
1958-09-27, Texas Tech, West Texas State, 32, 7, vs
1958-09-27, Texas-El Paso, New Mexico, 15, 6, vs
1958-09-27, Tulsa, Arkansas, 27, 14, @
1958-09-27, UCLA, Illinois, 18, 14, @
1958-09-27, Vanderbilt, Georgia, 21, 14, vs
1958-09-27, Virginia, Duke, 15, 12, vs
1958-09-27, Virginia Military Institute, Villanova, 33, 6, @
1958-09-27, Wake Forest, Virginia Tech, 13, 6, N
1958-09-27, Washington, Minnesota, 24, 21, vs
1958-09-27, Wichita State, Cincinnati, 16, 16, @
1958-09-27, Wyoming, Montana, 21, 14, N
1958-09-27, Yale, Connecticut, 8, 6, vs
1958-10-03, Detroit Mercy, Quantico Marines, 26, 13, vs
1958-10-03, George Washington, Furman, 11, 8, vs
1958-10-03, North Carolina, Southern California, 8, 7, @
1958-10-04, Abilene Christian, Texas-El Paso, 14, 6, @
1958-10-04, Air Force, (8) Iowa, 13, 13, @
1958-10-04, Arizona State, West Texas State, 16, 13, vs
1958-10-04, (5) Army, Penn State, 26, 0, vs
1958-10-04, (2) Auburn, Chattanooga, 30, 8, vs
1958-10-04, Bowling Green, Dayton, 25, 0, @
1958-10-04, Brown, Yale, 35, 29, vs
1958-10-04, California, Washington State, 34, 14, vs
1958-10-04, (10) Clemson, Maryland, 8, 0, @
1958-10-04, Colorado, Kansas, 31, 0, @
1958-10-04, Colorado State, Brigham Young, 32, 6, vs
1958-10-04, Cornell, Harvard, 21, 14, vs
1958-10-04, Dartmouth, Pennsylvania, 13, 12, vs
1958-10-04, Davidson, Citadel, 8, 6, @
1958-10-04, Duke, Illinois, 15, 13, vs
1958-10-04, Florida State, Wake Forest, 27, 24, vs
1958-10-04, Georgia Tech, Tulane, 14, 0, vs
1958-10-04, Holy Cross, Syracuse, 14, 13, vs
1958-10-04, (19) Houston, Cincinnati, 34, 13, @
1958-10-04, Idaho, Utah, 20, 0, @
1958-10-04, Indiana, West Virginia, 13, 12, vs
1958-10-04, (13) Louisiana State, Hardin-Simmons, 20, 6, vs
1958-10-04, Miami (FL), Baylor, 14, 8, @
1958-10-04, (16) Michigan, (4) Michigan State, 12, 12, @
1958-10-04, (6) Mississippi, Trinity (Texas), 21, 0, @
1958-10-04, (15) Navy, Boston University, 28, 14, @
1958-10-04, Nebraska, Iowa State, 7, 6, vs
1958-10-04, New Mexico, Montana, 44, 16, vs
1958-10-04, North Carolina State, Virginia, 26, 14, @
1958-10-04, North Texas, New Mexico State, 43, 12, vs
1958-10-04, Northern Iowa, Drake, 20, 16, vs
1958-10-04, Northwestern, Stanford, 28, 0, vs
1958-10-04, (7) Notre Dame, (17) Southern Methodist, 14, 6, @
1958-10-04, (3) Ohio State, Washington, 12, 7, vs
1958-10-04, (1) Oklahoma, Oregon, 6, 0, vs
1958-10-04, Oklahoma State, Wichita State, 43, 12, @
1958-10-04, Oregon State, UCLA, 14, 0, vs
1958-10-04, (12) Pittsburgh, Minnesota, 13, 7, @
1958-10-04, Princeton, Columbia, 43, 8, vs
1958-10-04, (14) Purdue, Rice, 24, 0, @
1958-10-04, Rutgers, Colgate, 21, 7, @
1958-10-04, South Carolina, Georgia, 24, 14, @
1958-10-04, Tennessee, (11) Mississippi State, 13, 8, N
1958-10-04, (17) Texas, Texas Tech, 12, 7, vs
1958-10-04, Texas A&M, Missouri, 12, 0, vs
1958-10-04, Texas Christian, Arkansas, 12, 7, vs
1958-10-04, Tulsa, Arizona, 34, 0, vs
1958-10-04, Utah State, Kansas State, 20, 13, @
1958-10-04, (20) Vanderbilt, Alabama, 0, 0, @
1958-10-04, Villanova, Boston College, 21, 19, @
1958-10-04, Virginia Military Institute, Richmond, 12, 6, vs
1958-10-04, Virginia Tech, William & Mary, 27, 15, vs
1958-10-04, (9) Wisconsin, Marquette, 50, 0, vs
1958-10-04, Wyoming, Denver, 15, 12, vs
1958-10-10, Denver, Montana, 29, 0, vs
1958-10-10, Florida, UCLA, 21, 14, @
1958-10-10, (11) Louisiana State, Miami (FL), 41, 0, @
1958-10-10, Wofford, Citadel, 18, 6, N
1958-10-11, Air Force, Colorado State, 36, 6, vs
1958-10-11, Alabama, Furman, 29, 6, vs
1958-10-11, (3) Army, (4) Notre Dame, 14, 2, @
1958-10-11, (1) Auburn, Kentucky, 8, 0, @
1958-10-11, Boston University, West Virginia, 36, 30, @
1958-10-11, Cal Poly, San Jose State, 10, 6, @
1958-10-11, California, Utah, 36, 21, vs
1958-10-11, Cincinnati, Xavier, 14, 8, vs
1958-10-11, (8) Clemson, Vanderbilt, 12, 7, @
1958-10-11, Colgate, Bucknell, 7, 0, @
1958-10-11, (19) Colorado, Arizona, 65, 12, @
1958-10-11, Columbia, Yale, 13, 0, vs
1958-10-11, Dartmouth, Brown, 20, 0, @
1958-10-11, Davidson, Presbyterian, 7, 6, @
1958-10-11, Duke, Baylor, 12, 7, vs
1958-10-11, Georgia, Florida State, 28, 13, @
1958-10-11, Georgia Tech, Tennessee, 21, 7, vs
1958-10-11, Hardin-Simmons, Arizona State, 14, 6, @
1958-10-11, Harvard, Lehigh, 20, 0, vs
1958-10-11, (19) Houston, Wichita State, 44, 0, vs
1958-10-11, (17) Iowa, Indiana, 34, 13, vs
1958-10-11, Kansas, Iowa State, 7, 0, @
1958-10-11, Kansas State, Nebraska, 23, 6, @
1958-10-11, (9) Michigan State, (10) Pittsburgh, 22, 8, vs
1958-10-11, (7) Mississippi, Tulane, 19, 8, @
1958-10-11, Mississippi State, Memphis, 28, 6, vs
1958-10-11, (12) Navy, (14) Michigan, 20, 14, @
1958-10-11, New Mexico, Utah State, 34, 14, vs
1958-10-11, New Mexico State, Western State, 27, 24, @
1958-10-11, North Carolina, South Carolina, 6, 0, vs
1958-10-11, North Texas, Drake, 42, 0, @
1958-10-11, Northwestern, Minnesota, 7, 3, @
1958-10-11, Ohio, Dayton, 27, 8, @
1958-10-11, (5) Ohio State, Illinois, 19, 13, @
1958-10-11, (15) Oregon, Southern California, 25, 0, vs
1958-10-11, Pacific, Brigham Young, 26, 8, vs
1958-10-11, Penn State, Marquette, 40, 8, vs
1958-10-11, Princeton, Pennsylvania, 20, 14, @
1958-10-11, Rice, Arkansas, 24, 0, @
1958-10-11, Rutgers, Richmond, 23, 12, vs
1958-10-11, (18) Southern Methodist, Missouri, 32, 19, @
1958-10-11, Stanford, Washington, 22, 12, vs
1958-10-11, Syracuse, Cornell, 55, 0, vs
1958-10-11, (16) Texas, (2) Oklahoma, 15, 14, N
1958-10-11, Texas A&M, Maryland, 14, 10, @
1958-10-11, Texas Christian, Texas Tech, 26, 0, vs
1958-10-11, Texas-El Paso, West Texas State, 29, 12, @
1958-10-11, Tulsa, Oklahoma State, 24, 16, vs
1958-10-11, Villanova, Detroit Mercy, 7, 0, vs
1958-10-11, Virginia Tech, Virginia, 22, 13, N
1958-10-11, Wake Forest, North Carolina State, 13, 7, vs
1958-10-11, Washington State, Idaho, 8, 0, @
1958-10-11, William & Mary, Virginia Military Institute, 6, 6, @
1958-10-11, (6) Wisconsin, (13) Purdue, 31, 6, vs
1958-10-11, Wyoming, Oregon State, 28, 0, vs
1958-10-17, Richmond, George Washington, 26, 6, @
1958-10-18, Air Force, Stanford, 16, 0, @
1958-10-18, (1) Army, Virginia, 35, 6, vs
1958-10-18, (2) Auburn, Georgia Tech, 7, 7, @
1958-10-18, Baylor, Texas Tech, 26, 7, @
1958-10-18, Boston College, Marquette, 21, 13, @
1958-10-18, California, Southern California, 14, 12, @
1958-10-18, Cincinnati, Pacific, 12, 6, @
1958-10-18, Citadel, Memphis, 28, 26, @
1958-10-18, Colorado, Iowa State, 20, 0, @
1958-10-18, Cornell, Yale, 12, 7, @
1958-10-18, Davidson, Carson-Newman, 41, 12, vs
1958-10-18, Dayton, Louisville, 26, 13, vs
1958-10-18, Detroit Mercy, Xavier, 31, 6, @
1958-10-18, Florida State, Virginia Tech, 28, 0, vs
1958-10-18, Furman, Wofford, 40, 39, vs
1958-10-18, Harvard, Columbia, 26, 0, @
1958-10-18, Holy Cross, Dartmouth, 14, 8, @
1958-10-18, Illinois, Minnesota, 20, 8, @
1958-10-18, (13) Iowa, (4) Wisconsin, 20, 9, @
1958-10-18, (9) Louisiana State, Kentucky, 32, 7, vs
1958-10-18, (8) Mississippi, Hardin-Simmons, 24, 0, vs
1958-10-18, Mississippi State, Arkansas State, 38, 0, vs
1958-10-18, Missouri, Kansas State, 32, 8, @
1958-10-18, New Mexico, Arizona, 33, 13, vs
1958-10-18, North Carolina, Maryland, 27, 0, vs
1958-10-18, North Texas, Brigham Young, 12, 6, @
1958-10-18, (17) Northwestern, (19) Michigan, 55, 24, vs
1958-10-18, (12) Notre Dame, Duke, 9, 7, vs
1958-10-18, (3) Ohio State, Indiana, 49, 8, vs
1958-10-18, (11) Oklahoma, Kansas, 43, 0, @
1958-10-18, Oklahoma State, (15) Houston, 7, 0, @
1958-10-18, Oregon State, Idaho, 20, 6, @
1958-10-18, Penn State, Boston University, 34, 0, @
1958-10-18, Pennsylvania, Brown, 21, 20, vs
1958-10-18, Pittsburgh, West Virginia, 15, 8, vs
1958-10-18, Princeton, Colgate, 40, 13, vs
1958-10-18, Purdue, (5) Michigan State, 14, 6, vs
1958-10-18, Rice, (16) Southern Methodist, 13, 7, @
1958-10-18, Rutgers, Bucknell, 57, 12, vs
1958-10-18, San Jose State, Arizona State, 21, 20, @
1958-10-18, Syracuse, Nebraska, 38, 0, vs
1958-10-18, Tennessee, Alabama, 14, 7, vs
1958-10-18, (7) Texas, Arkansas, 24, 6, vs
1958-10-18, (20) Texas Christian, Texas A&M, 24, 8, @
1958-10-18, Trinity (Texas), West Texas State, 35, 7, @
1958-10-18, Tulane, (6) Navy, 14, 6, @
1958-10-18, Tulsa, Drake, 59, 0, vs
1958-10-18, UCLA, Washington, 20, 0, @
1958-10-18, Utah, Denver, 20, 16, vs
1958-10-18, Utah State, Montana, 27, 14, @
1958-10-18, Vanderbilt, (18) Florida, 6, 6, @
1958-10-18, Villanova, Wake Forest, 9, 7, vs
1958-10-18, Virginia Military Institute, Tampa, 13, 12, @
1958-10-18, Washington State, (14) Oregon, 6, 0, @
1958-10-18, William & Mary, North Carolina State, 13, 6, vs
1958-10-18, Wyoming, Colorado State, 7, 6, @
1958-10-23, South Carolina, (10) Clemson, 26, 6, vs
1958-10-24, George Washington, William & Mary, 7, 0, vs
1958-10-25, (14) Air Force, Utah, 16, 14, vs
1958-10-25, Alabama, (19) Mississippi State, 9, 7, @
1958-10-25, Arizona State, Detroit Mercy, 27, 6, @
1958-10-25, (1) Army, Pittsburgh, 14, 14, @
1958-10-25, (5) Auburn, Maryland, 20, 7, vs
1958-10-25, Boston College, Miami (FL), 6, 2, vs
1958-10-25, Brigham Young, Montana, 41, 12, @
1958-10-25, Brown, Rhode Island, 47, 6, vs
1958-10-25, Buffalo, Columbia, 34, 14, vs
1958-10-25, California, Oregon, 23, 6, vs
1958-10-25, Citadel, Furman, 24, 6, @
1958-10-25, (12) Colorado, Nebraska, 27, 16, vs
1958-10-25, Cornell, Princeton, 34, 8, vs
1958-10-25, Drake, Bradley, 14, 12, vs
1958-10-25, Duke, North Carolina State, 20, 13, vs
1958-10-25, Florida State, Tennessee, 10, 0, @
1958-10-25, Georgia, Kentucky, 28, 0, vs
1958-10-25, Hardin-Simmons, Wichita State, 13, 6, vs
1958-10-25, Harvard, Dartmouth, 16, 8, vs
1958-10-25, Holy Cross, Boston University, 16, 8, vs
1958-10-25, Idaho, Arizona, 24, 16, @
1958-10-25, Illinois, (20) Michigan State, 16, 0, vs
1958-10-25, Indiana, Miami (OH), 12, 7, vs
1958-10-25, (7) Iowa, (8) Northwestern, 26, 20, vs
1958-10-25, Kansas, Tulane, 14, 9, vs
1958-10-25, (3) Louisiana State, Florida, 10, 7, vs
1958-10-25, Marquette, Pacific, 28, 18, vs
1958-10-25, Michigan, Minnesota, 20, 19, vs
1958-10-25, (6) Mississippi, Arkansas, 14, 12, @
1958-10-25, Missouri, Iowa State, 14, 6, vs
1958-10-25, (18) Navy, Pennsylvania, 50, 8, @
1958-10-25, New Mexico, Wyoming, 13, 12, @
1958-10-25, New Mexico State, Texas-El Paso, 17, 16, vs
1958-10-25, North Carolina, Wake Forest, 26, 7, vs
1958-10-25, North Texas, Tulsa, 8, 7, vs
1958-10-25, (9) Oklahoma, Kansas State, 40, 6, vs
1958-10-25, Oklahoma State, Cincinnati, 19, 14, @
1958-10-25, Oregon State, Washington, 14, 12, vs
1958-10-25, (15) Purdue, (11) Notre Dame, 29, 22, @
1958-10-25, Rice, (4) Texas, 34, 7, vs
1958-10-25, Rutgers, Lehigh, 44, 13, @
1958-10-25, San Jose State, Denver, 27, 7, vs
1958-10-25, Southern California, Washington State, 14, 6, @
1958-10-25, Southern Methodist, (17) Georgia Tech, 20, 0, vs
1958-10-25, Southern Mississippi, West Texas State, 15, 0, vs
1958-10-25, Stanford, UCLA, 21, 19, @
1958-10-25, Syracuse, Penn State, 14, 6, @
1958-10-25, Texas A&M, Baylor, 33, 27, @
1958-10-25, Utah State, Colorado State, 15, 0, vs
1958-10-25, Vanderbilt, Virginia, 39, 6, vs
1958-10-25, Villanova, Richmond, 13, 6, vs
1958-10-25, Virginia Military Institute, Davidson, 42, 7, @
1958-10-25, West Virginia, Virginia Tech, 21, 20, @
1958-10-25, (13) Wisconsin, (2) Ohio State, 7, 7, @
1958-10-25, Xavier, Dayton, 16, 0, vs
1958-10-25, Yale, Colgate, 14, 7, vs
1958-10-31, New Mexico, Denver, 21, 15, @
1958-10-31, Tulane, Texas Tech, 27, 0, vs
1958-10-31, Vanderbilt, Miami (FL), 28, 15, @
1958-11-01, (13) Air Force, Oklahoma State, 33, 29, @
1958-11-01, Alabama, Georgia, 12, 0, vs
1958-11-01, Arizona, West Texas State, 15, 8, vs
1958-11-01, Arizona State, New Mexico State, 23, 19, vs
1958-11-01, Arkansas, Texas A&M, 21, 8, @
1958-11-01, (3) Army, Colgate, 68, 6, vs
1958-11-01, (4) Auburn, Florida, 6, 5, @
1958-11-01, Boston College, Pacific, 25, 12, vs
1958-11-01, Boston University, William & Mary, 33, 7, vs
1958-11-01, Brigham Young, Utah State, 13, 6, @
1958-11-01, Cincinnati, North Texas, 8, 8, @
1958-11-01, (19) Clemson, Wake Forest, 14, 12, vs
1958-11-01, Colorado State, Montana, 57, 7, vs
